x,y,geography code,year
0.7700046,11.442637,E08000024,2021
-0.85893774,9.866933,E08000025,2021
0.26539496,9.466268,E08000026,2021
0.3492241,10.726169,E08000027,2021
0.27796194,8.988277,E08000028,2021
2.243545,10.563353,E08000029,2021
1.1012268,10.256563,E08000030,2021
0.9285166,9.38399,E08000031,2021
-0.6914146,10.09004,E08000032,2021
2.7615023,11.191772,E08000033,2021
-0.5524473,10.32789,E08000034,2021
-0.9381158,10.076061,E08000035,2021
-0.43035477,11.150578,E08000036,2021
3.119185,11.749576,E08000037,2021
14.6396,8.481744,E09000001,2021
1.2708272,9.452686,E09000002,2021
-0.19185854,8.899052,E09000003,2021
1.1766223,9.954498,E09000004,2021
-0.24979378,8.840878,E09000005,2021
0.23315293,9.830766,E09000006,2021
1.1037416,9.221926,E09000007,2021
-0.47645828,9.321063,E09000008,2021
-0.31847826,8.805139,E09000009,2021
-0.36403826,8.886976,E09000010,2021
-0.15367272,9.204448,E09000011,2021
-0.25533852,9.011187,E09000012,2021
1.321575,9.29833,E09000013,2021
-0.1096738,9.101938,E09000014,2021
0.5569001,8.753572,E09000015,2021
1.0869704,10.104438,E09000016,2021
0.36232138,8.824226,E09000017,2021
0.43685323,8.812832,E09000018,2021
0.90046126,9.245891,E09000019,2021
2.6642585,9.718884,E09000020,2021
2.829954,9.877063,E09000021,2021
-0.3593913,9.198272,E09000022,2021
-0.33256453,9.225571,E09000023,2021
1.4246134,9.319961,E09000024,2021
0.045572545,8.742481,E09000025,2021
0.40564844,8.6659975,E09000026,2021
2.577253,10.121722,E09000027,2021
-0.40277874,9.144759,E09000028,2021
2.226796,9.92191,E09000029,2021
0.34409732,8.7007265,E09000030,2021
0.024097417,9.194924,E09000031,2021
0.07960859,9.364525,E09000032,2021
0.9643086,9.051933,E09000033,2021
13.916409,9.125235,W06000001,2021
8.775702,12.366526,W06000002,2021
9.0838375,12.394857,W06000003,2021
11.636729,11.185532,W06000004,2021
4.927618,12.399107,W06000005,2021
7.0662107,12.433948,W06000006,2021
13.644728,9.272749,W06000008,2021
8.574136,12.432507,W06000009,2021
3.9599774,12.359071,W06000010,2021
1.2835605,11.539034,W06000011,2021
5.852038,12.627566,W06000012,2021
5.8834715,12.687635,W06000013,2021
7.4747896,11.861022,W06000014,2021
-0.11967197,10.089455,W06000015,2021
1.4072489,11.605841,W06000016,2021
4.0324426,12.374526,W06000018,2021
13.854411,8.955057,W06000019,2021
11.839632,10.966924,W06000020,2021
11.981684,10.922665,W06000021,2021
5.29263,10.840938,W06000022,2021
7.0365725,12.438409,W06000023,2021
14.448938,8.55153,W06000024,2021
